"group_idx","year","indivA","indivB","forage_exposure","forage"
11,2014,143,243,4,0
11,2014,143,244,2,0
11,2014,143,245,5,0
11,2014,143,263,5,0
11,2014,143,267,4,0
11,2014,143,269,2,0
11,2014,143,278,2,0
11,2014,143,280,1,0
11,2014,143,301,3,0
11,2014,143,324,5,0
11,2014,143,329,1,0
11,2014,143,358,5,0
11,2014,143,361,3,0
11,2014,143,409,1,0
11,2014,143,451,6,0
11,2014,143,467,3,0
11,2014,143,469,2,0
11,2014,143,487,2,0
11,2014,143,530,1,0
11,2014,143,563,2,0
11,2014,151,159,1,0
11,2014,151,187,0,NA
11,2014,151,202,0,NA
11,2014,151,243,1,0
11,2014,151,244,0,NA
11,2014,151,245,2,0
11,2014,151,263,3,0
11,2014,151,267,2,2
11,2014,151,269,0,NA
11,2014,151,278,1,0
11,2014,151,280,0,NA
11,2014,151,301,1,0
11,2014,151,324,0,NA
11,2014,151,329,0,NA
11,2014,151,358,1,0
11,2014,151,361,1,0
11,2014,151,409,0,NA
11,2014,151,451,1,0
11,2014,151,467,0,NA
11,2014,151,469,0,NA
11,2014,151,487,0,NA
11,2014,151,530,0,NA
11,2014,151,563,0,NA
11,2014,159,187,1,0
11,2014,159,202,4,0
11,2014,159,243,4,0
11,2014,159,244,2,0
11,2014,159,245,5,0
11,2014,159,263,5,1
11,2014,159,267,4,0
11,2014,159,269,2,0
11,2014,159,278,2,0
11,2014,159,280,1,0
11,2014,159,301,3,0
11,2014,159,324,5,0
11,2014,159,329,1,0
11,2014,159,358,5,0
11,2014,159,361,3,0
11,2014,159,409,1,0
11,2014,159,451,6,0
11,2014,159,467,3,0
11,2014,159,469,2,0
11,2014,159,487,2,0
11,2014,159,530,1,0
11,2014,159,563,2,0
11,2014,187,202,3,0
11,2014,187,243,3,0
11,2014,187,244,1,0
11,2014,187,245,4,0
11,2014,187,263,4,0
11,2014,187,267,3,0
11,2014,187,269,1,0
11,2014,187,278,1,0
11,2014,187,280,0,NA
11,2014,187,301,2,0
11,2014,187,324,4,0
11,2014,187,329,0,NA
11,2014,187,358,4,0
11,2014,187,361,2,0
11,2014,187,409,0,NA
11,2014,187,451,5,0
11,2014,187,467,2,0
11,2014,187,469,1,0
11,2014,187,487,1,0
11,2014,187,530,0,NA
11,2014,187,563,1,0
11,2014,202,243,6,0
11,2014,202,244,3,0
11,2014,202,245,6,1
11,2014,202,263,7,0
11,2014,202,267,6,0
11,2014,202,269,3,0
11,2014,202,278,4,0
11,2014,202,280,3,0
11,2014,202,301,5,0
11,2014,202,324,6,0
11,2014,202,329,3,0
11,2014,202,358,7,0
11,2014,202,361,5,0
11,2014,202,409,3,0
11,2014,202,451,8,0
11,2014,202,467,4,0
11,2014,202,469,4,0
11,2014,202,487,4,0
11,2014,202,530,3,0
11,2014,202,563,3,0
11,2014,243,244,4,0
11,2014,243,245,7,0
11,2014,243,263,7,0
11,2014,243,267,6,0
11,2014,243,269,4,0
11,2014,243,278,4,0
11,2014,243,280,3,0
11,2014,243,301,5,0
11,2014,243,324,6,0
11,2014,243,329,3,0
11,2014,243,358,6,0
11,2014,243,361,5,0
11,2014,243,409,3,0
11,2014,243,451,8,0
11,2014,243,467,5,0
11,2014,243,469,4,0
11,2014,243,487,4,0
11,2014,243,530,3,0
11,2014,243,563,4,0
11,2014,244,245,4,0
11,2014,244,263,5,0
11,2014,244,267,4,0
11,2014,244,269,2,0
11,2014,244,278,2,0
11,2014,244,280,1,0
11,2014,244,301,3,0
11,2014,244,324,5,0
11,2014,244,329,1,0
11,2014,244,358,5,0
11,2014,244,361,3,0
11,2014,244,409,1,0
11,2014,244,451,6,0
11,2014,244,467,3,0
11,2014,244,469,2,0
11,2014,244,487,2,0
11,2014,244,530,1,0
11,2014,244,563,2,0
11,2014,245,263,8,0
11,2014,245,267,7,0
11,2014,245,269,5,0
11,2014,245,278,5,0
11,2014,245,280,4,0
11,2014,245,301,6,0
11,2014,245,324,8,0
11,2014,245,329,4,0
11,2014,245,358,8,0
11,2014,245,361,5,0
11,2014,245,409,4,0
11,2014,245,451,9,0
11,2014,245,467,6,0
11,2014,245,469,4,0
11,2014,245,487,5,0
11,2014,245,530,4,0
11,2014,245,563,5,0
11,2014,263,267,7,0
11,2014,263,269,5,0
11,2014,263,278,5,0
11,2014,263,280,4,0
11,2014,263,301,6,0
11,2014,263,324,8,0
11,2014,263,329,4,0
11,2014,263,358,7,0
11,2014,263,361,6,0
11,2014,263,409,4,0
11,2014,263,451,9,0
11,2014,263,467,6,0
11,2014,263,469,5,0
11,2014,263,487,5,0
11,2014,263,530,4,0
11,2014,263,563,5,0
11,2014,267,269,4,0
11,2014,267,278,4,0
11,2014,267,280,3,0
11,2014,267,301,5,0
11,2014,267,324,7,0
11,2014,267,329,3,0
11,2014,267,358,6,0
11,2014,267,361,5,0
11,2014,267,409,3,0
11,2014,267,451,7,0
11,2014,267,467,5,0
11,2014,267,469,4,0
11,2014,267,487,4,0
11,2014,267,530,3,0
11,2014,267,563,4,0
11,2014,269,278,2,0
11,2014,269,280,1,0
11,2014,269,301,3,0
11,2014,269,324,5,0
11,2014,269,329,1,0
11,2014,269,358,5,0
11,2014,269,361,3,0
11,2014,269,409,1,0
11,2014,269,451,6,0
11,2014,269,467,3,0
11,2014,269,469,2,0
11,2014,269,487,2,0
11,2014,269,530,1,0
11,2014,269,563,2,0
11,2014,278,280,1,0
11,2014,278,301,2,0
11,2014,278,324,5,0
11,2014,278,329,1,0
11,2014,278,358,5,0
11,2014,278,361,3,0
11,2014,278,409,1,0
11,2014,278,451,6,0
11,2014,278,467,3,1
11,2014,278,469,2,0
11,2014,278,487,2,0
11,2014,278,530,1,0
11,2014,278,563,2,0
11,2014,280,301,2,0
11,2014,280,324,4,0
11,2014,280,329,0,NA
11,2014,280,358,4,0
11,2014,280,361,2,0
11,2014,280,409,0,NA
11,2014,280,451,5,0
11,2014,280,467,2,0
11,2014,280,469,1,0
11,2014,280,487,1,0
11,2014,280,530,0,NA
11,2014,280,563,1,0
11,2014,301,324,6,0
11,2014,301,329,2,0
11,2014,301,358,6,0
11,2014,301,361,4,0
11,2014,301,409,2,0
11,2014,301,451,6,0
11,2014,301,467,4,0
11,2014,301,469,3,0
11,2014,301,487,3,0
11,2014,301,530,2,0
11,2014,301,563,3,0
11,2014,324,329,4,0
11,2014,324,358,7,0
11,2014,324,361,6,0
11,2014,324,409,4,0
11,2014,324,451,8,0
11,2014,324,467,4,0
11,2014,324,469,5,0
11,2014,324,487,4,0
11,2014,324,530,4,0
11,2014,324,563,4,0
11,2014,329,358,4,0
11,2014,329,361,2,0
11,2014,329,409,0,NA
11,2014,329,451,5,0
11,2014,329,467,2,0
11,2014,329,469,1,0
11,2014,329,487,1,0
11,2014,329,530,0,NA
11,2014,329,563,1,0
11,2014,358,361,6,0
11,2014,358,409,4,0
11,2014,358,451,8,0
11,2014,358,467,6,0
11,2014,358,469,5,0
11,2014,358,487,5,0
11,2014,358,530,4,0
11,2014,358,563,5,0
11,2014,361,409,2,0
11,2014,361,451,6,0
11,2014,361,467,4,0
11,2014,361,469,3,0
11,2014,361,487,3,0
11,2014,361,530,2,0
11,2014,361,563,3,0
11,2014,409,451,5,0
11,2014,409,467,2,0
11,2014,409,469,1,0
11,2014,409,487,1,0
11,2014,409,530,0,NA
11,2014,409,563,1,0
11,2014,451,467,7,0
11,2014,451,469,6,0
11,2014,451,487,5,0
11,2014,451,530,5,0
11,2014,451,563,6,0
11,2014,467,469,3,0
11,2014,467,487,3,0
11,2014,467,530,2,0
11,2014,467,563,2,0
11,2014,469,487,2,0
11,2014,469,530,1,1
11,2014,469,563,2,0
11,2014,487,530,1,0
11,2014,487,563,2,0
11,2014,530,563,1,0
11,2015,17,20,5,0
11,2015,17,48,9,0
11,2015,17,116,7,0
11,2015,17,143,8,0
11,2015,17,159,12,0
11,2015,17,187,9,0
11,2015,17,202,7,0
11,2015,17,243,9,0
11,2015,17,244,12,0
11,2015,17,245,12,0
11,2015,17,263,9,0
11,2015,17,267,0,NA
11,2015,17,269,7,0
11,2015,17,278,8,0
11,2015,17,280,4,0
11,2015,17,301,13,0
11,2015,17,324,8,0
11,2015,17,329,4,0
11,2015,17,358,7,0
11,2015,17,361,8,0
11,2015,17,409,9,0
11,2015,17,451,12,0
11,2015,17,467,8,0
11,2015,17,469,1,0
11,2015,17,487,6,0
11,2015,17,563,11,0
11,2015,20,48,7,0
11,2015,20,116,5,0
11,2015,20,143,6,0
11,2015,20,159,11,0
11,2015,20,187,7,1
11,2015,20,202,6,0
11,2015,20,243,7,0
11,2015,20,244,10,0
11,2015,20,245,10,0
11,2015,20,263,8,0
11,2015,20,267,0,NA
11,2015,20,269,5,0
11,2015,20,278,6,0
11,2015,20,280,3,0
11,2015,20,301,11,0
11,2015,20,324,6,0
11,2015,20,329,3,0
11,2015,20,358,5,0
11,2015,20,361,6,0
11,2015,20,409,7,0
11,2015,20,451,10,0
11,2015,20,467,7,0
11,2015,20,469,1,0
11,2015,20,487,4,0
11,2015,20,563,10,0
11,2015,48,116,9,0
11,2015,48,143,10,0
11,2015,48,159,14,0
11,2015,48,187,10,0
11,2015,48,202,9,0
11,2015,48,243,11,0
11,2015,48,244,12,0
11,2015,48,245,13,0
11,2015,48,263,12,1
11,2015,48,267,1,0
11,2015,48,269,8,0
11,2015,48,278,10,0
11,2015,48,280,6,0
11,2015,48,301,15,0
11,2015,48,324,9,0
11,2015,48,329,7,0
11,2015,48,358,9,0
11,2015,48,361,10,0
11,2015,48,409,11,0
11,2015,48,451,14,0
11,2015,48,467,9,0
11,2015,48,469,2,0
11,2015,48,487,8,1
11,2015,48,563,14,1
11,2015,116,143,7,0
11,2015,116,159,11,0
11,2015,116,187,8,0
11,2015,116,202,7,0
11,2015,116,243,7,0
11,2015,116,244,11,0
11,2015,116,245,11,0
11,2015,116,263,9,0
11,2015,116,267,0,NA
11,2015,116,269,6,0
11,2015,116,278,6,0
11,2015,116,280,4,0
11,2015,116,301,12,0
11,2015,116,324,7,0
11,2015,116,329,4,0
11,2015,116,358,6,0
11,2015,116,361,7,0
11,2015,116,409,8,0
11,2015,116,451,10,0
11,2015,116,467,8,0
11,2015,116,469,1,0
11,2015,116,487,5,0
11,2015,116,563,12,0
11,2015,143,159,13,0
11,2015,143,187,9,0
11,2015,143,202,8,0
11,2015,143,243,9,0
11,2015,143,244,12,0
11,2015,143,245,11,0
11,2015,143,263,11,0
11,2015,143,267,2,0
11,2015,143,269,6,0
11,2015,143,278,8,0
11,2015,143,280,5,0
11,2015,143,301,13,0
11,2015,143,324,8,0
11,2015,143,329,5,0
11,2015,143,358,7,0
11,2015,143,361,8,0
11,2015,143,409,9,0
11,2015,143,451,11,0
11,2015,143,467,9,0
11,2015,143,469,3,0
11,2015,143,487,6,0
11,2015,143,563,12,0
11,2015,159,187,13,0
11,2015,159,202,12,0
11,2015,159,243,14,0
11,2015,159,244,15,0
11,2015,159,245,15,0
11,2015,159,263,14,0
11,2015,159,267,3,0
11,2015,159,269,12,0
11,2015,159,278,12,0
11,2015,159,280,10,0
11,2015,159,301,15,0
11,2015,159,324,13,0
11,2015,159,329,10,0
11,2015,159,358,11,0
11,2015,159,361,13,0
11,2015,159,409,13,0
11,2015,159,451,16,0
11,2015,159,467,13,0
11,2015,159,469,4,0
11,2015,159,487,11,0
11,2015,159,563,17,0
11,2015,187,202,9,0
11,2015,187,243,10,0
11,2015,187,244,11,0
11,2015,187,245,11,0
11,2015,187,263,11,0
11,2015,187,267,0,NA
11,2015,187,269,7,0
11,2015,187,278,9,0
11,2015,187,280,6,0
11,2015,187,301,14,0
11,2015,187,324,8,0
11,2015,187,329,6,0
11,2015,187,358,8,0
11,2015,187,361,8,1
11,2015,187,409,9,0
11,2015,187,451,13,0
11,2015,187,467,9,0
11,2015,187,469,1,0
11,2015,187,487,7,0
11,2015,187,563,12,0
11,2015,202,243,9,0
11,2015,202,244,12,0
11,2015,202,245,11,0
11,2015,202,263,11,0
11,2015,202,267,2,0
11,2015,202,269,7,0
11,2015,202,278,8,0
11,2015,202,280,4,0
11,2015,202,301,11,0
11,2015,202,324,8,0
11,2015,202,329,5,0
11,2015,202,358,7,0
11,2015,202,361,8,0
11,2015,202,409,9,0
11,2015,202,451,12,0
11,2015,202,467,9,0
11,2015,202,469,3,0
11,2015,202,487,6,0
11,2015,202,563,12,0
11,2015,243,244,10,0
11,2015,243,245,13,0
11,2015,243,263,11,0
11,2015,243,267,0,NA
11,2015,243,269,6,0
11,2015,243,278,8,0
11,2015,243,280,6,0
11,2015,243,301,13,0
11,2015,243,324,8,0
11,2015,243,329,6,0
11,2015,243,358,8,0
11,2015,243,361,9,0
11,2015,243,409,9,0
11,2015,243,451,13,0
11,2015,243,467,8,0
11,2015,243,469,1,0
11,2015,243,487,7,0
11,2015,243,563,14,0
11,2015,244,245,13,0
11,2015,244,263,13,0
11,2015,244,267,1,0
11,2015,244,269,9,0
11,2015,244,278,12,0
11,2015,244,280,9,0
11,2015,244,301,16,1
11,2015,244,324,10,0
11,2015,244,329,9,0
11,2015,244,358,10,0
11,2015,244,361,12,0
11,2015,244,409,12,0
11,2015,244,451,15,0
11,2015,244,467,12,0
11,2015,244,469,2,0
11,2015,244,487,10,0
11,2015,244,563,16,0
11,2015,245,263,13,0
11,2015,245,267,2,0
11,2015,245,269,11,0
11,2015,245,278,11,0
11,2015,245,280,9,0
11,2015,245,301,15,0
11,2015,245,324,12,0
11,2015,245,329,9,0
11,2015,245,358,10,1
11,2015,245,361,11,0
11,2015,245,409,13,0
11,2015,245,451,14,0
11,2015,245,467,12,0
11,2015,245,469,3,0
11,2015,245,487,10,0
11,2015,245,563,16,0
11,2015,263,267,1,0
11,2015,263,269,9,0
11,2015,263,278,11,0
11,2015,263,280,8,0
11,2015,263,301,15,1
11,2015,263,324,10,0
11,2015,263,329,7,0
11,2015,263,358,9,0
11,2015,263,361,11,0
11,2015,263,409,11,0
11,2015,263,451,14,0
11,2015,263,467,11,0
11,2015,263,469,2,0
11,2015,263,487,9,0
11,2015,263,563,15,1
11,2015,267,269,0,NA
11,2015,267,278,0,NA
11,2015,267,280,0,NA
11,2015,267,301,3,0
11,2015,267,324,1,0
11,2015,267,329,0,NA
11,2015,267,358,0,NA
11,2015,267,361,2,0
11,2015,267,409,1,0
11,2015,267,451,3,0
11,2015,267,467,1,0
11,2015,267,469,1,0
11,2015,267,487,2,0
11,2015,267,563,1,0
11,2015,269,278,7,0
11,2015,269,280,4,0
11,2015,269,301,11,0
11,2015,269,324,6,0
11,2015,269,329,4,0
11,2015,269,358,6,0
11,2015,269,361,7,0
11,2015,269,409,7,0
11,2015,269,451,10,0
11,2015,269,467,7,0
11,2015,269,469,1,0
11,2015,269,487,5,0
11,2015,269,563,11,0
11,2015,278,280,5,0
11,2015,278,301,13,0
11,2015,278,324,8,0
11,2015,278,329,5,0
11,2015,278,358,7,0
11,2015,278,361,8,0
11,2015,278,409,9,0
11,2015,278,451,11,0
11,2015,278,467,7,0
11,2015,278,469,1,0
11,2015,278,487,6,0
11,2015,278,563,13,0
11,2015,280,301,10,0
11,2015,280,324,5,0
11,2015,280,329,2,0
11,2015,280,358,4,0
11,2015,280,361,5,0
11,2015,280,409,6,0
11,2015,280,451,9,0
11,2015,280,467,6,0
11,2015,280,469,1,0
11,2015,280,487,3,0
11,2015,280,563,10,0
11,2015,301,324,13,0
11,2015,301,329,10,0
11,2015,301,358,11,0
11,2015,301,361,13,0
11,2015,301,409,14,0
11,2015,301,451,17,0
11,2015,301,467,13,0
11,2015,301,469,4,0
11,2015,301,487,10,0
11,2015,301,563,16,0
11,2015,324,329,5,0
11,2015,324,358,7,0
11,2015,324,361,8,0
11,2015,324,409,8,0
11,2015,324,451,12,0
11,2015,324,467,8,1
11,2015,324,469,2,0
11,2015,324,487,6,0
11,2015,324,563,13,0
11,2015,329,358,4,0
11,2015,329,361,5,0
11,2015,329,409,6,0
11,2015,329,451,9,1
11,2015,329,467,6,0
11,2015,329,469,1,0
11,2015,329,487,3,0
11,2015,329,563,9,0
11,2015,358,361,7,0
11,2015,358,409,8,0
11,2015,358,451,11,0
11,2015,358,467,8,0
11,2015,358,469,1,0
11,2015,358,487,5,0
11,2015,358,563,12,0
11,2015,361,409,9,0
11,2015,361,451,10,0
11,2015,361,467,9,0
11,2015,361,469,3,0
11,2015,361,487,6,0
11,2015,361,563,12,0
11,2015,409,451,12,0
11,2015,409,467,9,0
11,2015,409,469,2,0
11,2015,409,487,7,0
11,2015,409,563,14,0
11,2015,451,467,13,0
11,2015,451,469,4,0
11,2015,451,487,9,0
11,2015,451,563,17,0
11,2015,467,469,2,0
11,2015,467,487,7,0
11,2015,467,563,13,0
11,2015,469,487,3,0
11,2015,469,563,2,1
11,2015,487,563,11,0
11,2016,17,20,6,0
11,2016,17,34,4,0
11,2016,17,48,7,0
11,2016,17,80,2,0
11,2016,17,116,4,0
11,2016,17,143,2,0
11,2016,17,159,5,0
11,2016,17,187,3,0
11,2016,17,190,0,NA
11,2016,17,202,3,0
11,2016,17,231,7,0
11,2016,17,243,4,0
11,2016,17,244,4,0
11,2016,17,245,2,0
11,2016,17,246,4,0
11,2016,17,263,2,0
11,2016,17,269,3,0
11,2016,17,274,3,0
11,2016,17,278,3,0
11,2016,17,280,3,0
11,2016,17,301,2,0
11,2016,17,312,6,0
11,2016,17,324,0,NA
11,2016,17,329,4,0
11,2016,17,358,3,0
11,2016,17,361,2,0
11,2016,17,409,4,0
11,2016,17,451,3,0
11,2016,17,467,5,0
11,2016,17,481,0,NA
11,2016,17,487,0,NA
11,2016,17,510,4,0
11,2016,17,563,3,0
11,2016,20,34,6,0
11,2016,20,48,9,0
11,2016,20,80,5,0
11,2016,20,116,5,0
11,2016,20,143,5,0
11,2016,20,159,5,0
11,2016,20,187,4,0
11,2016,20,190,4,0
11,2016,20,202,1,0
11,2016,20,231,10,0
11,2016,20,243,6,0
11,2016,20,244,6,0
11,2016,20,245,0,NA
11,2016,20,246,5,0
11,2016,20,263,0,NA
11,2016,20,269,5,0
11,2016,20,274,5,0
11,2016,20,278,4,0
11,2016,20,280,4,0
11,2016,20,301,0,NA
11,2016,20,312,6,0
11,2016,20,324,4,0
11,2016,20,329,5,1
11,2016,20,358,1,0
11,2016,20,361,4,0
11,2016,20,409,2,0
11,2016,20,451,5,0
11,2016,20,467,7,0
11,2016,20,481,4,0
11,2016,20,487,4,0
11,2016,20,510,6,0
11,2016,20,563,5,0
11,2016,34,48,7,0
11,2016,34,80,3,0
11,2016,34,116,4,0
11,2016,34,143,3,0
11,2016,34,159,5,0
11,2016,34,187,3,0
11,2016,34,190,2,0
11,2016,34,202,1,0
11,2016,34,231,6,0
11,2016,34,243,4,0
11,2016,34,244,4,0
11,2016,34,245,0,NA
11,2016,34,246,4,0
11,2016,34,263,0,NA
11,2016,34,269,3,0
11,2016,34,274,3,0
11,2016,34,278,3,0
11,2016,34,280,3,0
11,2016,34,301,0,NA
11,2016,34,312,6,0
11,2016,34,324,2,0
11,2016,34,329,4,0
11,2016,34,358,1,0
11,2016,34,361,2,0
11,2016,34,409,2,0
11,2016,34,451,3,0
11,2016,34,467,5,0
11,2016,34,481,2,0
11,2016,34,487,2,0
11,2016,34,510,4,0
11,2016,34,563,3,0
11,2016,48,80,6,0
11,2016,48,116,6,0
11,2016,48,143,5,0
11,2016,48,159,8,0
11,2016,48,187,6,0
11,2016,48,190,5,0
11,2016,48,202,1,0
11,2016,48,231,11,0
11,2016,48,243,7,0
11,2016,48,244,6,0
11,2016,48,245,0,NA
11,2016,48,246,6,0
11,2016,48,263,0,NA
11,2016,48,269,6,0
11,2016,48,274,6,0
11,2016,48,278,6,0
11,2016,48,280,3,0
11,2016,48,301,0,NA
11,2016,48,312,7,2
11,2016,48,324,3,0
11,2016,48,329,3,0
11,2016,48,358,1,0
11,2016,48,361,5,0
11,2016,48,409,2,0
11,2016,48,451,6,0
11,2016,48,467,8,0
11,2016,48,481,5,0
11,2016,48,487,3,0
11,2016,48,510,6,0
11,2016,48,563,6,0
11,2016,80,116,3,0
11,2016,80,143,2,0
11,2016,80,159,4,0
11,2016,80,187,2,0
11,2016,80,190,0,NA
11,2016,80,202,2,0
11,2016,80,231,6,1
11,2016,80,243,3,0
11,2016,80,244,3,0
11,2016,80,245,1,0
11,2016,80,246,3,0
11,2016,80,263,1,0
11,2016,80,269,2,0
11,2016,80,274,2,0
11,2016,80,278,2,0
11,2016,80,280,2,0
11,2016,80,301,1,0
11,2016,80,312,5,0
11,2016,80,324,0,NA
11,2016,80,329,3,0
11,2016,80,358,2,0
11,2016,80,361,1,0
11,2016,80,409,3,0
11,2016,80,451,2,0
11,2016,80,467,4,0
11,2016,80,481,0,NA
11,2016,80,487,0,NA
11,2016,80,510,3,0
11,2016,80,563,2,0
11,2016,116,143,3,0
11,2016,116,159,5,0
11,2016,116,187,3,0
11,2016,116,190,2,0
11,2016,116,202,1,0
11,2016,116,231,8,0
11,2016,116,243,4,0
11,2016,116,244,4,0
11,2016,116,245,0,NA
11,2016,116,246,3,0
11,2016,116,263,0,NA
11,2016,116,269,2,0
11,2016,116,274,3,0
11,2016,116,278,3,0
11,2016,116,280,3,0
11,2016,116,301,0,NA
11,2016,116,312,5,0
11,2016,116,324,2,0
11,2016,116,329,4,0
11,2016,116,358,1,0
11,2016,116,361,2,0
11,2016,116,409,2,0
11,2016,116,451,3,0
11,2016,116,467,5,0
11,2016,116,481,2,0
11,2016,116,487,2,0
11,2016,116,510,4,0
11,2016,116,563,3,0
11,2016,143,159,4,0
11,2016,143,187,2,0
11,2016,143,190,0,NA
11,2016,143,202,1,0
11,2016,143,231,7,0
11,2016,143,243,2,0
11,2016,143,244,3,0
11,2016,143,245,0,NA
11,2016,143,246,3,0
11,2016,143,263,0,NA
11,2016,143,269,1,0
11,2016,143,274,2,0
11,2016,143,278,2,0
11,2016,143,280,2,0
11,2016,143,301,0,NA
11,2016,143,312,4,0
11,2016,143,324,0,NA
11,2016,143,329,3,0
11,2016,143,358,1,0
11,2016,143,361,1,0
11,2016,143,409,2,0
11,2016,143,451,1,0
11,2016,143,467,4,0
11,2016,143,481,0,NA
11,2016,143,487,0,NA
11,2016,143,510,3,0
11,2016,143,563,2,0
11,2016,159,187,3,0
11,2016,159,190,2,0
11,2016,159,202,1,0
11,2016,159,231,9,0
11,2016,159,243,5,0
11,2016,159,244,4,0
11,2016,159,245,1,0
11,2016,159,246,5,0
11,2016,159,263,1,0
11,2016,159,269,4,0
11,2016,159,274,4,0
11,2016,159,278,3,1
11,2016,159,280,3,0
11,2016,159,301,1,0
11,2016,159,312,7,0
11,2016,159,324,2,0
11,2016,159,329,4,0
11,2016,159,358,2,0
11,2016,159,361,3,0
11,2016,159,409,3,0
11,2016,159,451,4,0
11,2016,159,467,5,0
11,2016,159,481,2,0
11,2016,159,487,2,0
11,2016,159,510,4,0
11,2016,159,563,4,0
11,2016,187,190,1,0
11,2016,187,202,1,0
11,2016,187,231,7,0
11,2016,187,243,3,0
11,2016,187,244,3,0
11,2016,187,245,0,NA
11,2016,187,246,3,0
11,2016,187,263,0,NA
11,2016,187,269,2,0
11,2016,187,274,2,0
11,2016,187,278,1,0
11,2016,187,280,1,0
11,2016,187,301,0,NA
11,2016,187,312,5,0
11,2016,187,324,1,0
11,2016,187,329,2,0
11,2016,187,358,1,0
11,2016,187,361,1,0
11,2016,187,409,2,0
11,2016,187,451,2,0
11,2016,187,467,4,0
11,2016,187,481,1,0
11,2016,187,487,1,0
11,2016,187,510,3,0
11,2016,187,563,2,0
11,2016,190,231,3,0
11,2016,190,243,2,0
11,2016,190,244,1,0
11,2016,190,246,2,0
11,2016,190,269,1,0
11,2016,190,274,0,NA
11,2016,190,278,1,0
11,2016,190,280,1,0
11,2016,190,312,4,0
11,2016,190,324,0,NA
11,2016,190,329,2,0
11,2016,190,358,0,NA
11,2016,190,361,0,NA
11,2016,190,451,1,0
11,2016,190,467,2,0
11,2016,190,481,0,NA
11,2016,190,487,0,NA
11,2016,190,510,1,0
11,2016,190,563,1,0
11,2016,202,231,3,0
11,2016,202,243,1,0
11,2016,202,244,1,0
11,2016,202,245,1,0
11,2016,202,246,1,0
11,2016,202,263,1,0
11,2016,202,269,1,0
11,2016,202,274,1,0
11,2016,202,278,1,0
11,2016,202,280,1,0
11,2016,202,301,1,0
11,2016,202,312,1,0
11,2016,202,324,0,NA
11,2016,202,329,1,0
11,2016,202,358,2,0
11,2016,202,361,1,0
11,2016,202,409,3,0
11,2016,202,451,1,0
11,2016,202,467,1,0
11,2016,202,487,0,NA
11,2016,202,510,1,0
11,2016,202,563,1,0
11,2016,231,243,7,0
11,2016,231,244,8,0
11,2016,231,245,2,0
11,2016,231,246,8,0
11,2016,231,263,2,0
11,2016,231,269,5,0
11,2016,231,274,7,0
11,2016,231,278,7,0
11,2016,231,280,6,0
11,2016,231,301,2,0
11,2016,231,312,9,0
11,2016,231,324,3,0
11,2016,231,329,7,0
11,2016,231,358,4,0
11,2016,231,361,6,0
11,2016,231,409,3,0
11,2016,231,451,7,0
11,2016,231,467,9,0
11,2016,231,481,4,0
11,2016,231,487,2,0
11,2016,231,510,8,0
11,2016,231,563,7,0
11,2016,243,244,4,0
11,2016,243,245,0,NA
11,2016,243,246,4,0
11,2016,243,263,0,NA
11,2016,243,269,2,0
11,2016,243,274,2,0
11,2016,243,278,3,0
11,2016,243,280,2,0
11,2016,243,301,0,NA
11,2016,243,312,6,0
11,2016,243,324,1,0
11,2016,243,329,3,0
11,2016,243,358,2,0
11,2016,243,361,2,0
11,2016,243,409,2,0
11,2016,243,451,3,0
11,2016,243,467,5,0
11,2016,243,481,2,0
11,2016,243,487,1,0
11,2016,243,510,4,0
11,2016,243,563,3,0
11,2016,244,245,1,0
11,2016,244,246,3,0
11,2016,244,263,1,0
11,2016,244,269,3,0
11,2016,244,274,3,0
11,2016,244,278,3,0
11,2016,244,280,2,0
11,2016,244,301,1,0
11,2016,244,312,6,0
11,2016,244,324,0,NA
11,2016,244,329,3,0
11,2016,244,358,2,0
11,2016,244,361,2,0
11,2016,244,409,3,0
11,2016,244,451,3,0
11,2016,244,467,4,0
11,2016,244,481,1,0
11,2016,244,487,0,NA
11,2016,244,510,3,0
11,2016,244,563,3,0
11,2016,245,246,0,NA
11,2016,245,263,0,NA
11,2016,245,269,0,NA
11,2016,245,274,0,NA
11,2016,245,278,0,NA
11,2016,245,280,0,NA
11,2016,245,301,0,NA
11,2016,245,312,0,NA
11,2016,245,324,0,NA
11,2016,245,329,0,NA
11,2016,245,358,1,0
11,2016,245,361,0,NA
11,2016,245,409,2,0
11,2016,245,451,0,NA
11,2016,245,467,1,0
11,2016,245,487,0,NA
11,2016,245,510,1,0
11,2016,245,563,0,NA
11,2016,246,263,0,NA
11,2016,246,269,3,0
11,2016,246,274,3,0
11,2016,246,278,3,0
11,2016,246,280,2,0
11,2016,246,301,0,NA
11,2016,246,312,5,0
11,2016,246,324,1,0
11,2016,246,329,3,0
11,2016,246,358,1,0
11,2016,246,361,2,0
11,2016,246,409,2,0
11,2016,246,451,3,0
11,2016,246,467,5,0
11,2016,246,481,2,0
11,2016,246,487,1,0
11,2016,246,510,4,0
11,2016,246,563,3,0
11,2016,263,269,0,NA
11,2016,263,274,0,NA
11,2016,263,278,0,NA
11,2016,263,280,0,NA
11,2016,263,301,0,NA
11,2016,263,312,0,NA
11,2016,263,324,0,NA
11,2016,263,329,0,NA
11,2016,263,358,1,0
11,2016,263,361,0,NA
11,2016,263,409,2,0
11,2016,263,451,0,NA
11,2016,263,467,1,0
11,2016,263,487,0,NA
11,2016,263,510,1,0
11,2016,263,563,0,NA
11,2016,269,274,1,0
11,2016,269,278,2,0
