year,ikt_ID,jkt_ID,ijkt_ID,i2jkt_ID,exposure,count
2002,754,1862,16379,17890,77,1
2002,754,1871,16381,17892,66,0
2002,754,2013,16387,17896,73,0
2002,754,2081,16390,17898,11,0
2002,754,2125,16395,17903,76,0
2002,754,2213,16398,17905,37,0
2002,754,2325,16400,17907,139,0
2002,754,2539,16413,17919,65,0
2002,754,2810,16415,17921,78,0
2002,754,2962,16417,17923,109,0
2002,754,2972,16419,17925,12,0
2002,754,2986,16421,17927,133,1
2002,754,3018,16425,17930,113,2
2002,754,3032,16427,17932,42,1
2002,754,3036,16431,17936,60,0
2002,754,3273,16439,17943,54,0
2002,754,3285,16441,17945,85,2
2002,754,3402,16444,17948,105,0
2002,754,3410,16446,17950,74,0
2002,787,1,21,18505,15,0
2002,787,4,118,18506,20,0
2002,787,144,3783,18507,34,0
2002,787,221,5372,18508,28,0
2002,787,265,6366,18509,20,0
2002,787,267,6510,18510,38,0
2002,787,324,7953,18511,19,0
2002,787,378,8924,18512,9,0
2002,787,494,11185,18513,23,0
2002,787,523,11752,18514,83,0
2002,787,754,16310,18515,35,0
2002,787,886,16951,18516,28,0
2002,787,930,16952,18517,13,0
2002,787,1172,16953,18518,60,0
2002,787,1265,16954,18519,3,0
2002,787,1337,16955,18520,26,0
2002,787,1369,16956,18521,26,0
2002,787,1377,16957,18522,87,0
2002,787,1386,16958,18523,57,0
2002,787,1769,16959,18524,13,0
2002,787,1826,16960,18525,20,0
2002,787,1862,16961,18526,48,0
2002,787,1871,16962,18527,29,0
2002,787,2013,16963,18528,34,0
2002,787,2081,16964,18529,2,0
2002,787,2125,16965,18530,29,0
2002,787,2213,16966,18531,10,0
2002,787,2325,16967,18532,61,0
2002,787,2539,16968,18533,26,0
2002,787,2810,16969,18534,40,0
2002,787,2962,16970,18535,62,0
2002,787,2972,16971,18536,1,0
2002,787,2986,16972,18537,64,0
2002,787,3018,16973,18538,56,0
2002,787,3032,16974,18539,25,0
2002,787,3036,16975,18540,34,0
2002,787,3273,16976,18541,20,0
2002,787,3285,16977,18542,36,0
2002,787,3402,16978,18543,49,0
2002,787,3410,16979,18544,24,0
2002,886,1,22,20403,25,0
2002,886,4,120,20405,49,0
2002,886,144,3786,20407,58,0
2002,886,221,5381,20409,55,0
2002,886,265,6368,20411,48,0
2002,886,267,6530,20413,85,0
2002,886,324,7965,20415,39,0
2002,886,378,8929,20417,32,0
2002,886,494,11196,20419,52,0
2002,886,523,11763,20421,162,1
2002,886,754,16314,20423,53,0
2002,886,787,16951,20425,5,0
2002,886,930,18565,20426,30,1
2002,886,1172,18568,20429,142,0
2002,886,1265,18570,20431,3,0
2002,886,1337,18571,20432,65,1
2002,886,1369,18573,20434,47,0
2002,886,1377,18575,20436,178,0
2002,886,1386,18577,20438,123,1
2002,886,1769,18579,20440,23,0
2002,886,1826,18581,20442,31,0
2002,886,1862,18583,20444,78,1
2002,886,1871,18585,20446,69,2
2002,886,2013,18588,20448,73,0
2002,886,2081,18590,20450,11,0
2002,886,2125,18591,20451,78,2
2002,886,2213,18593,20453,37,0
2002,886,2325,18595,20455,140,0
2002,886,2539,18598,20458,66,1
2002,886,2810,18600,20460,78,0
2002,886,2962,18602,20462,111,2
2002,886,2972,18604,20464,12,0
2002,886,2986,18606,20466,132,0
2002,886,3018,18609,20468,114,1
2002,886,3032,18611,20470,42,0
2002,886,3036,18613,20472,60,0
2002,886,3273,18615,20474,54,0
2002,886,3285,18617,20476,85,1
2002,886,3402,18619,20478,105,0
2002,886,3410,18621,20480,74,0
2002,930,1,24,21398,25,0
2002,930,4,122,21400,49,0
2002,930,144,3794,21414,58,0
2002,930,221,5384,21428,55,0
2002,930,265,6371,21435,48,0
2002,930,267,6534,21437,85,0
2002,930,324,7968,21444,40,1
2002,930,378,8932,21455,32,0
2002,930,494,11208,21461,53,1
2002,930,523,11767,21478,163,2
2002,930,754,16317,21542,53,0
2002,930,787,16952,21544,5,0
2002,930,886,18565,21555,73,1
2002,930,1172,19462,21576,142,0
2002,930,1265,19466,21579,3,0
2002,930,1337,19471,21584,64,0
2002,930,1369,19475,21586,47,0
2002,930,1377,19477,21588,178,0
2002,930,1386,19483,21594,122,0
2002,930,1769,19528,21638,23,0
2002,930,1826,19530,21640,31,0
2002,930,1862,19532,21642,77,0
2002,930,1871,19540,21650,67,0
2002,930,2013,19570,21679,73,0
2002,930,2081,19598,21705,11,0
2002,930,2125,19599,21706,76,0
2002,930,2213,19616,21721,37,0
2002,930,2325,19649,21754,140,0
2002,930,2539,19689,21793,65,0
2002,930,2810,19698,21802,78,0
2002,930,2962,19700,21804,109,0
2002,930,2972,19710,21814,12,0
2002,930,2986,19713,21816,132,0
2002,930,3018,19722,21823,113,0
2002,930,3032,19724,21825,42,0
2002,930,3036,19726,21827,60,0
2002,930,3273,19776,21873,54,0
2002,930,3285,19788,21885,84,0
2002,930,3402,19806,21902,106,1
2002,930,3410,19808,21904,74,0
2002,1172,1,27,27235,21,0
2002,1172,4,125,27237,37,0
2002,1172,144,3836,27244,49,3
2002,1172,221,5398,27246,42,0
2002,1172,265,6376,27249,37,0
2002,1172,267,6587,27251,62,0
2002,1172,324,7996,27253,31,0
2002,1172,378,8941,27255,23,0
2002,1172,494,11234,27259,36,1
2002,1172,523,11787,27262,129,9
2002,1172,754,16327,27267,42,1
2002,1172,787,16953,27270,2,0
2002,1172,886,18568,27273,54,0
2002,1172,930,19462,27276,22,0
2002,1172,1265,23745,27283,3,0
2002,1172,1337,23746,27284,44,0
2002,1172,1369,23750,27287,37,0
2002,1172,1377,23753,27290,104,0
2002,1172,1386,23755,27292,60,0
2002,1172,1769,23758,27295,18,0
2002,1172,1826,23761,27298,22,0
2002,1172,1862,23763,27300,56,2
2002,1172,1871,23766,27303,50,1
2002,1172,2013,23769,27306,54,2
2002,1172,2081,23771,27308,10,0
2002,1172,2125,23772,27309,61,2
2002,1172,2213,23775,27311,28,0
2002,1172,2325,23777,27313,103,2
2002,1172,2539,23784,27320,45,0
2002,1172,2810,23786,27322,53,0
2002,1172,2962,23788,27324,77,3
2002,1172,2972,23790,27326,11,0
2002,1172,2986,23792,27328,138,19
2002,1172,3018,23796,27332,87,2
2002,1172,3032,23798,27334,34,0
2002,1172,3036,23801,27337,48,0
2002,1172,3273,23805,27341,42,0
2002,1172,3285,23808,27344,78,7
2002,1172,3402,23811,27347,99,10
